"U:0","U:1","U:2","d","nuT","p","Points:0","Points:1","Points:2"
-0.083962,0.070497,0,0.016819,0.00023223,-0.0019492,0.017748,0.016816,0
-0.089597,0.072055,0,0.016819,0.0002357,-0.0021545,0.018693,0.016816,0
-0.095388,0.073546,0,0.016819,0.00023902,-0.0023791,0.019652,0.016816,0
-0.10133,0.074961,0,0.016819,0.00024213,-0.0026238,0.020625,0.016816,0
-0.10743,0.076287,0,0.016819,0.000245,-0.0028894,0.021611,0.016816,0
-0.11367,0.07751,0,0.016819,0.00024759,-0.0031765,0.022612,0.016816,0
-0.12004,0.078611,0,0.016819,0.00024988,-0.0034856,0.023627,0.016816,0
-0.12654,0.079571,0,0.016819,0.00025181,-0.0038172,0.024656,0.016816,0
-0.13316,0.080368,0,0.016819,0.00025337,-0.0041712,0.0257,0.016816,0
-0.13988,0.080979,0,0.016819,0.00025453,-0.0045475,0.026758,0.016816,0
-0.14669,0.08138,0,0.016819,0.00025524,-0.0049456,0.027832,0.016816,0
-0.15357,0.081543,0,0.016819,0.00025549,-0.0053646,0.028921,0.016816,0
-0.16049,0.081443,0,0.016819,0.00025524,-0.0058031,0.030026,0.016816,0
-0.16745,0.08105,0,0.016819,0.00025449,-0.0062591,0.031146,0.016816,0
-0.1744,0.080336,0,0.016819,0.00025321,-0.0067301,0.032282,0.016816,0
-0.18132,0.079271,0,0.016819,0.00025139,-0.0072132,0.033435,0.016816,0
-0.18819,0.077826,0,0.016819,0.00024906,-0.0077046,0.034604,0.016816,0
-0.19495,0.07597,0,0.016819,0.00024624,-0.0081999,0.035789,0.016816,0
-0.20157,0.073675,0,0.016819,0.00024298,-0.008694,0.036992,0.016816,0
-0.20802,0.070912,0,0.016819,0.00023935,-0.0091814,0.038211,0.016816,0
-0.21424,0.067656,0,0.016819,0.00023548,-0.0096557,0.039448,0.016816,0
-0.22018,0.063882,0,0.016819,0.00023154,-0.01011,0.040703,0.016816,0
-0.22579,0.059571,0,0.016819,0.00022773,-0.010538,0.041975,0.016816,0
-0.23103,0.05471,0,0.016819,0.00022431,-0.010932,0.043266,0.016816,0
-0.23583,0.049293,0,0.016819,0.00022156,-0.011282,0.044575,0.016816,0
-0.24015,0.043324,0,0.016819,0.00021975,-0.011581,0.045903,0.016816,0
-0.24394,0.036818,0,0.016819,0.00021913,-0.011817,0.047249,0.016816,0
-0.24716,0.0298,0,0.016819,0.00021986,-0.011978,0.048615,0.016816,0
-0.24975,0.022336,0,0.016819,0.00022202,-0.01205,0.05,0.016816,0
-0.00010004,0.0034006,0,0,2.0344e-07,0.0017039,0,0.017748,0
-0.00053672,0.0066655,0,0.00069505,1.0309e-06,0.001644,0.00069259,0.017748,0
-0.0018192,0.013041,0,0.0013975,3.6238e-06,0.0015242,0.001395,0.017748,0
-0.0038315,0.019061,0,0.00211,8.2106e-06,0.0014065,0.0021075,0.017748,0
-0.0064126,0.024662,0,0.0028327,1.4982e-05,0.001287,0.0028301,0.017748,0
-0.0094325,0.029822,0,0.0035656,2.404e-05,0.0011548,0.003563,0.017748,0
-0.012789,0.034554,0,0.004309,3.5423e-05,0.0010027,0.0043064,0.017748,0
-0.016405,0.038885,0,0.005063,4.9138e-05,0.00082695,0.0050603,0.017748,0
-0.020221,0.042852,0,0.0058277,6.5193e-05,0.00062543,0.005825,0.017748,0
-0.024194,0.046489,0,0.0066033,8.3625e-05,0.00039691,0.0066005,0.017748,0
-0.028296,0.049828,0,0.00739,0.00010452,0.00013976,0.0073872,0.017748,0
-0.032508,0.052893,0,0.0081878,0.00012806,-0.00014935,0.008185,0.017748,0
-0.036827,0.055704,0,0.0089971,0.00015432,-0.00047363,0.0089942,0.017748,0
-0.041231,0.058278,0,0.0098178,0.00018328,-0.00080805,0.0098149,0.017748,0
-0.045699,0.060644,0,0.01065,0.00020599,-0.0010781,0.010647,0.017748,0
-0.050269,0.062857,0,0.011495,0.00021459,-0.0012375,0.011492,0.017748,0
-0.054974,0.064962,0,0.012351,0.00021681,-0.0013346,0.012348,0.017748,0
-0.059803,0.066979,0,0.013219,0.00021931,-0.001436,0.013216,0.017748,0
-0.064763,0.068921,0,0.0141,0.00022224,-0.0015619,0.014097,0.017748,0
-0.069867,0.070795,0,0.014994,0.00022549,-0.0017095,0.014991,0.017748,0
-0.075123,0.072608,0,0.0159,0.00022888,-0.0018764,0.015897,0.017748,0
-0.080533,0.074363,0,0.016819,0.00023229,-0.0020622,0.016816,0.017748,0
-0.086099,0.076058,0,0.017517,0.00023565,-0.0022673,0.017748,0.017748,0
-0.091821,0.077691,0,0.017751,0.0002389,-0.0024924,0.018693,0.017748,0
-0.097698,0.079251,0,0.017751,0.000242,-0.0027382,0.019652,0.017748,0
-0.10373,0.08073,0,0.017751,0.00024491,-0.0030056,0.020625,0.017748,0
-0.1099,0.082112,0,0.017751,0.00024758,-0.0032952,0.021611,0.017748,0
-0.11622,0.083382,0,0.017751,0.00024998,-0.0036078,0.022612,0.017748,0
-0.12268,0.08452,0,0.017751,0.00025207,-0.003944,0.023627,0.017748,0
-0.12926,0.085506,0,0.017751,0.00025383,-0.0043041,0.024656,0.017748,0
-0.13595,0.086316,0,0.017751,0.00025521,-0.0046882,0.0257,0.017748,0
-0.14275,0.086927,0,0.017751,0.0002562,-0.0050962,0.026758,0.017748,0
-0.14963,0.087311,0,0.017751,0.00025675,-0.0055275,0.027832,0.017748,0
-0.15658,0.087442,0,0.017751,0.00025685,-0.0059813,0.028921,0.017748,0
-0.16358,0.08729,0,0.017751,0.00025647,-0.0064561,0.030026,0.017748,0
-0.17061,0.086825,0,0.017751,0.00025561,-0.0069499,0.031146,0.017748,0
-0.17764,0.086018,0,0.017751,0.00025424,-0.0074604,0.032282,0.017748,0
-0.18464,0.084837,0,0.017751,0.00025237,-0.0079842,0.033435,0.017748,0
-0.19157,0.08325,0,0.017751,0.00025002,-0.0085177,0.034604,0.017748,0
-0.19841,0.081227,0,0.017751,0.00024722,-0.0090564,0.035789,0.017748,0
-0.20511,0.078736,0,0.017751,0.00024405,-0.0095953,0.036992,0.017748,0
-0.21164,0.075749,0,0.017751,0.00024058,-0.010129,0.038211,0.017748,0
-0.21794,0.072238,0,0.017751,0.00023695,-0.01065,0.039448,0.017748,0
-0.22397,0.06818,0,0.017751,0.00023333,-0.011153,0.040703,0.017748,0
-0.22969,0.063555,0,0.017751,0.00022994,-0.01163,0.041975,0.017748,0
-0.23503,0.058352,0,0.017751,0.00022701,-0.012073,0.043266,0.017748,0
-0.23996,0.052566,0,0.017751,0.0002248,-0.012474,0.044575,0.017748,0
-0.24443,0.046206,0,0.017751,0.00022353,-0.012822,0.045903,0.017748,0
-0.24838,0.039287,0,0.017751,0.00022338,-0.013106,0.047249,0.017748,0
-0.25179,0.031839,0,0.017751,0.00022447,-0.013313,0.048615,0.017748,0
-0.25459,0.023927,0,0.017751,0.00022682,-0.013427,0.05,0.017748,0
-0.00010498,0.0040809,0,0,2.4081e-07,0.0016385,0,0.018693,0
-0.00056031,0.0079157,0,0.00069505,1.1845e-06,0.0015759,0.00069259,0.018693,0
-0.0018948,0.015317,0,0.0013975,4.0474e-06,0.0014507,0.001395,0.018693,0
-0.0039824,0.022144,0,0.00211,8.9325e-06,0.0013275,0.0021075,0.018693,0
-0.0066524,0.028357,0,0.0028327,1.5973e-05,0.001202,0.0028301,0.018693,0
-0.0097687,0.033968,0,0.0035656,2.5274e-05,0.0010628,0.003563,0.018693,0
-0.013226,0.039021,0,0.004309,3.6897e-05,0.00090221,0.0043064,0.018693,0
-0.016943,0.043577,0,0.005063,5.0878e-05,0.00071601,0.0050603,0.018693,0
-0.020861,0.047698,0,0.0058277,6.7242e-05,0.00050201,0.005825,0.018693,0
-0.024935,0.05144,0,0.0066033,8.6035e-05,0.00025888,0.0066005,0.018693,0
-0.029137,0.05485,0,0.00739,0.00010734,-1.5062e-05,0.0073872,0.018693,0
-0.033447,0.057965,0,0.0081878,0.00013136,-0.00032332,0.008185,0.018693,0
-0.037863,0.060813,0,0.0089971,0.00015815,-0.00066914,0.0089942,0.018693,0
-0.042364,0.063417,0,0.0098178,0.00018768,-0.0010262,0.0098149,0.018693,0
-0.046928,0.065816,0,0.01065,0.00021078,-0.0013164,0.010647,0.018693,0
-0.051593,0.068071,0,0.011495,0.00021941,-0.0014912,0.011492,0.018693,0
-0.056392,0.070231,0,0.012351,0.00022146,-0.0016005,0.012348,0.018693,0
-0.061314,0.072316,0,0.013219,0.00022374,-0.0017143,0.013216,0.018693,0
-0.066364,0.074332,0,0.0141,0.00022644,-0.0018538,0.014097,0.018693,0
-0.071557,0.076285,0,0.014994,0.00022947,-0.0020165,0.014991,0.018693,0
-0.076899,0.078178,0,0.0159,0.00023264,-0.0022,0.015897,0.018693,0
-0.082394,0.080012,0,0.016819,0.00023583,-0.0024038,0.016816,0.018693,0
-0.088043,0.081785,0,0.017751,0.00023899,-0.0026284,0.017748,0.018693,0
-0.093846,0.08349,0,0.018459,0.00024204,-0.0028745,0.018693,0.018693,0
-0.099803,0.085119,0,0.018697,0.00024494,-0.0031429,0.019652,0.018693,0
-0.10591,0.086659,0,0.018697,0.00024765,-0.0034345,0.020625,0.018693,0
-0.11217,0.088096,0,0.018697,0.00025013,-0.0037499,0.021611,0.018693,0
-0.11856,0.089411,0,0.018697,0.00025234,-0.00409,0.022612,0.018693,0
-0.12509,0.090584,0,0.018697,0.00025425,-0.0044552,0.023627,0.018693,0
-0.13174,0.091594,0,0.018697,0.00025583,-0.0048461,0.024656,0.018693,0
-0.13851,0.092416,0,0.018697,0.00025704,-0.0052627,0.0257,0.018693,0
-0.14538,0.093024,0,0.018697,0.00025786,-0.005705,0.026758,0.018693,0
-0.15233,0.093391,0,0.018697,0.00025826,-0.0061723,0.027832,0.018693,0
-0.15936,0.093487,0,0.018697,0.00025822,-0.0066638,0.028921,0.018693,0
-0.16643,0.093282,0,0.018697,0.00025771,-0.0071781,0.030026,0.018693,0
-0.17353,0.092744,0,0.018697,0.00025674,-0.0077131,0.031146,0.018693,0
-0.18063,0.091842,0,0.018697,0.00025529,-0.0082664,0.032282,0.018693,0
-0.1877,0.090543,0,0.018697,0.00025337,-0.0088347,0.033435,0.018693,0
-0.19471,0.088813,0,0.018697,0.00025102,-0.0094143,0.034604,0.018693,0
-0.20163,0.086621,0,0.018697,0.00024826,-0.010001,0.035789,0.018693,0
-0.20841,0.083933,0,0.018697,0.00024518,-0.010589,0.036992,0.018693,0
-0.21502,0.080721,0,0.018697,0.00024188,-0.011172,0.038211,0.018693,0
-0.22141,0.076955,0,0.018697,0.0002385,-0.011746,0.039448,0.018693,0
-0.22755,0.072614,0,0.018697,0.00023521,-0.012302,0.040703,0.018693,0
-0.23337,0.067678,0,0.018697,0.00023221,-0.012833,0.041975,0.018693,0
-0.23884,0.062137,0,0.018697,0.00022973,-0.01333,0.043266,0.018693,0
-0.24391,0.05599,0,0.018697,0.00022798,-0.013785,0.044575,0.018693,0
-0.24854,0.049245,0,0.018697,0.00022714,-0.014186,0.045903,0.018693,0
-0.25268,0.041921,0,0.018697,0.00022733,-0.014521,0.047249,0.018693,0
-0.25629,0.034048,0,0.018697,0.00022864,-0.014776,0.048615,0.018693,0
-0.25931,0.025693,0,0.018697,0.00023106,-0.014934,0.05,0.018693,0
-0.0001094,0.0047986,0,0,2.802e-07,0.0015275,0,0.019652,0
-0.0005812,0.0092321,0,0.00069505,1.3459e-06,0.0014626,0.00069259,0.019652,0
-0.0019612,0.017707,0,0.0013975,4.4888e-06,0.0013324,0.001395,0.019652,0
-0.0041144,0.025372,0,0.00211,9.6725e-06,0.001204,0.0021075,0.019652,0
-0.0068615,0.032218,0,0.0028327,1.6966e-05,0.001073,0.0028301,0.019652,0
-0.010061,0.038291,0,0.0035656,2.6476e-05,0.00092742,0.003563,0.019652,0
-0.013606,0.043673,0,0.004309,3.8299e-05,0.0007589,0.0043064,0.019652,0
-0.017413,0.048457,0,0.005063,5.2503e-05,0.00056292,0.0050603,0.019652,0
-0.021421,0.052733,0,0.0058277,6.9136e-05,0.00033703,0.005825,0.019652,0
-0.025586,0.056579,0,0.0066033,8.8253e-05,7.9809e-05,0.0066005,0.019652,0
-0.029877,0.060058,0,0.00739,0.00010994,-0.00021049,0.0073872,0.019652,0
-0.034277,0.06322,0,0.0081878,0.0001344,-0.00053746,0.008185,0.019652,0
-0.038782,0.066103,0,0.0089971,0.00016168,-0.00090442,0.0089942,0.019652,0
-0.043371,0.068737,0,0.0098178,0.00019175,-0.0012838,0.0098149,0.019652,0
-0.048022,0.071166,0,0.01065,0.00021523,-0.0015942,0.010647,0.019652,0
-0.052774,0.073461,0,0.011495,0.00022391,-0.0017848,0.011492,0.019652,0
-0.057659,0.075675,0,0.012351,0.00022582,-0.0019072,0.012348,0.019652,0
-0.062665,0.077825,0,0.013219,0.00022793,-0.0020342,0.013216,0.019652,0
-0.067798,0.079914,0,0.0141,0.00023043,-0.0021883,0.014097,0.019652,0
-0.073072,0.081943,0,0.014994,0.00023326,-0.0023671,0.014991,0.019652,0
-0.078493,0.083915,0,0.0159,0.00023623,-0.0025681,0.015897,0.019652,0
-0.084065,0.085826,0,0.016819,0.00023924,-0.002791,0.016816,0.019652,0
-0.089791,0.087674,0,0.017751,0.0002422,-0.0030363,0.017748,0.019652,0
-0.095669,0.089451,0,0.018697,0.00024506,-0.0033048,0.018693,0.019652,0
-0.1017,0.091146,0,0.019414,0.00024778,-0.0035972,0.019652,0.019652,0
-0.10788,0.092746,0,0.019656,0.00025031,-0.0039145,0.020625,0.019652,0
-0.1142,0.094236,0,0.019656,0.0002526,-0.0042575,0.021611,0.019652,0
-0.12067,0.095595,0,0.019656,0.00025464,-0.0046269,0.022612,0.019652,0
-0.12727,0.096802,0,0.019656,0.00025637,-0.0050233,0.023627,0.019652,0
-0.13399,0.097835,0,0.019656,0.00025777,-0.0054472,0.024656,0.019652,0
-0.14083,0.098667,0,0.019656,0.00025882,-0.0058987,0.0257,0.019652,0
-0.14776,0.099272,0,0.019656,0.00025948,-0.0063779,0.026758,0.019652,0
-0.15478,0.099619,0,0.019656,0.00025973,-0.006884,0.027832,0.019652,0
-0.16188,0.099679,0,0.019656,0.00025955,-0.0074163,0.028921,0.019652,0
-0.16902,0.09942,0,0.019656,0.00025893,-0.0079733,0.030026,0.019652,0
-0.17618,0.098808,0,0.019656,0.00025786,-0.0085529,0.031146,0.019652,0
-0.18335,0.09781,0,0.019656,0.00025634,-0.0091528,0.032282,0.019652,0
-0.19049,0.096391,0,0.019656,0.00025438,-0.0097695,0.033435,0.019652,0
-0.19758,0.094518,0,0.019656,0.00025202,-0.010399,0.034604,0.019652,0
-0.20458,0.092155,0,0.019656,0.00024932,-0.011038,0.035789,0.019652,0
-0.21144,0.089271,0,0.019656,0.00024635,-0.011679,0.036992,0.019652,0
-0.21814,0.085834,0,0.019656,0.00024322,-0.012318,0.038211,0.019652,0
-0.22463,0.081817,0,0.019656,0.00024008,-0.012948,0.039448,0.019652,0
-0.23088,0.077195,0,0.019656,0.00023709,-0.013562,0.040703,0.019652,0
-0.23682,0.071953,0,0.019656,0.00023445,-0.014151,0.041975,0.019652,0
-0.24243,0.06608,0,0.019656,0.00023235,-0.014708,0.043266,0.019652,0
-0.24766,0.059578,0,0.019656,0.00023097,-0.015221,0.044575,0.019652,0
-0.25246,0.052455,0,0.019656,0.00023045,-0.015679,0.045903,0.019652,0
-0.25679,0.044734,0,0.019656,0.00023086,-0.016068,0.047249,0.019652,0
-0.26061,0.036441,0,0.019656,0.00023226,-0.016375,0.048615,0.019652,0
-0.26387,0.027647,0,0.019656,0.00023464,-0.01658,0.05,0.019652,0
-0.00011333,0.0055512,0,0,3.2146e-07,0.0013671,0,0.020625,0
-0.00059945,0.01061,0,0.00069505,1.5145e-06,0.0013,0.00069259,0.020625,0
-0.0020189,0.020203,0,0.0013975,4.9467e-06,0.0011654,0.001395,0.020625,0
-0.0042281,0.028737,0,0.00211,1.043e-05,0.0010323,0.0021075,0.020625,0
-0.0070407,0.036233,0,0.0028327,1.7963e-05,0.00089623,0.0028301,0.020625,0
-0.010312,0.04278,0,0.0035656,2.7653e-05,0.00074476,0.003563,0.020625,0
-0.013931,0.048498,0,0.004309,3.9636e-05,0.00056898,0.0043064,0.020625,0
-0.017816,0.053514,0,0.005063,5.4021e-05,0.0003639,0.0050603,0.020625,0
-0.021903,0.057946,0,0.0058277,7.0881e-05,0.00012677,0.005825,0.020625,0
-0.026148,0.061896,0,0.0066033,9.0281e-05,-0.00014394,0.0066005,0.020625,0
-0.030519,0.065444,0,0.00739,0.00011231,-0.00045005,0.0073872,0.020625,0
-0.034999,0.068653,0,0.0081878,0.00013718,-0.00079525,0.008185,0.020625,0
-0.039583,0.071569,0,0.0089971,0.00016491,-0.0011828,0.0089942,0.020625,0
-0.044252,0.07423,0,0.0098178,0.00019548,-0.0015841,0.0098149,0.020625,0
-0.04898,0.076689,0,0.01065,0.00021932,-0.0019146,0.010647,0.020625,0
-0.05381,0.079022,0,0.011495,0.00022806,-0.0021215,0.011492,0.020625,0
-0.058773,0.081288,0,0.012351,0.00022987,-0.002258,0.012348,0.020625,0
-0.063855,0.083501,0,0.013219,0.00023183,-0.0023992,0.013216,0.020625,0
-0.069062,0.08566,0,0.0141,0.00023417,-0.0025689,0.014097,0.020625,0
-0.074408,0.087764,0,0.014994,0.00023683,-0.0027647,0.014991,0.020625,0
-0.079901,0.089812,0,0.0159,0.00023963,-0.0029844,0.015897,0.020625,0
-0.085543,0.0918,0,0.016819,0.00024245,-0.0032275,0.016816,0.020625,0
-0.091337,0.093721,0,0.017751,0.00024524,-0.0034948,0.017748,0.020625,0
-0.097282,0.095568,0,0.018697,0.00024793,-0.0037869,0.018693,0.020625,0
-0.10338,0.097329,0,0.019656,0.00025048,-0.0041048,0.019652,0.020625,0
-0.10962,0.098988,0,0.020383,0.00025283,-0.0044495,0.020625,0.020625,0
-0.11601,0.10053,0,0.020628,0.00025496,-0.0048217,0.021611,0.020625,0
-0.12254,0.10193,0,0.020628,0.00025682,-0.0052223,0.022612,0.020625,0
-0.1292,0.10317,0,0.020628,0.00025839,-0.005652,0.023627,0.020625,0
-0.13599,0.10423,0,0.020628,0.00025963,-0.0061112,0.024656,0.020625,0
-0.14288,0.10507,0,0.020628,0.00026052,-0.0066002,0.0257,0.020625,0
-0.14988,0.10567,0,0.020628,0.00026103,-0.0071189,0.026758,0.020625,0
-0.15696,0.10599,0,0.020628,0.00026114,-0.0076667,0.027832,0.020625,0
-0.16412,0.10602,0,0.020628,0.00026083,-0.0082429,0.028921,0.020625,0
-0.17132,0.1057,0,0.020628,0.00026009,-0.0088459,0.030026,0.020625,0
-0.17855,0.10502,0,0.020628,0.00025893,-0.0094738,0.031146,0.020625,0
-0.18579,0.10392,0,0.020628,0.00025734,-0.010124,0.032282,0.020625,0
-0.193,0.10238,0,0.020628,0.00025536,-0.010793,0.033435,0.020625,0
-0.20016,0.10037,0,0.020628,0.00025301,-0.011477,0.034604,0.020625,0
-0.20724,0.097836,0,0.020628,0.00025036,-0.012172,0.035789,0.020625,0
-0.21419,0.094756,0,0.020628,0.0002475,-0.012872,0.036992,0.020625,0
-0.22098,0.091097,0,0.020628,0.00024453,-0.013571,0.038211,0.020625,0
-0.22758,0.08683,0,0.020628,0.00024161,-0.014263,0.039448,0.020625,0
-0.23393,0.081934,0,0.020628,0.0002389,-0.014939,0.040703,0.020625,0
-0.24001,0.07639,0,0.020628,0.00023657,-0.015592,0.041975,0.020625,0
-0.24576,0.070193,0,0.020628,0.00023478,-0.016212,0.043266,0.020625,0
-0.25115,0.063343,0,0.020628,0.00023367,-0.016788,0.044575,0.020625,0
-0.25614,0.055851,0,0.020628,0.00023335,-0.017307,0.045903,0.020625,0
-0.26068,0.047738,0,0.020628,0.00023386,-0.017755,0.047249,0.020625,0
-0.26472,0.039031,0,0.020628,0.00023523,-0.018117,0.048615,0.020625,0
-0.26821,0.0298,0,0.020628,0.00023747,-0.018373,0.05,0.020625,0
-0.00011674,0.0063362,0,0,3.6444e-07,0.0011535,0,0.021611,0
-0.00061507,0.012045,0,0.00069505,1.6896e-06,0.0010845,0.00069259,0.021611,0
-0.0020678,0.022797,0,0.0013975,5.42e-06,0.00094593,0.001395,0.021611,0
-0.0043238,0.032225,0,0.00211,1.1206e-05,0.00080852,0.0021075,0.021611,0
-0.0071907,0.040391,0,0.0028327,1.8965e-05,0.00066789,0.0028301,0.021611,0
-0.010521,0.047423,0,0.0035656,2.8809e-05,0.00051112,0.003563,0.021611,0
-0.014203,0.053484,0,0.004309,4.0915e-05,0.00032875,0.0043064,0.021611,0
-0.018153,0.058737,0,0.005063,5.5438e-05,0.00011528,0.0050603,0.021611,0
-0.022308,0.063329,0,0.0058277,7.248e-05,-0.00013237,0.005825,0.021611,0
-0.026622,0.067383,0,0.0066033,9.2121e-05,-0.00041591,0.0066005,0.021611,0
-0.031062,0.071,0,0.00739,0.00011446,-0.00073721,0.0073872,0.021611,0
-0.035611,0.074254,0,0.0081878,0.00013968,-0.0011,0.008185,0.021611,0
-0.040266,0.077203,0,0.0089971,0.00016783,-0.0015077,0.0089942,0.021611,0
-0.045005,0.07989,0,0.0098178,0.00019886,-0.0019303,0.0098149,0.021611,0
-0.049802,0.082377,0,0.01065,0.00022303,-0.0022809,0.010647,0.021611,0
-0.0547,0.084747,0,0.011495,0.00023184,-0.0025047,0.011492,0.021611,0
-0.059731,0.087063,0,0.012351,0.00023357,-0.0026561,0.012348,0.021611,0
-0.064881,0.089337,0,0.013219,0.00023543,-0.0028125,0.013216,0.021611,0
-0.070153,0.091565,0,0.0141,0.00023763,-0.0029988,0.014097,0.021611,0
-0.075563,0.093743,0,0.014994,0.00024014,-0.0032127,0.014991,0.021611,0
-0.081118,0.095865,0,0.0159,0.00024278,-0.0034521,0.015897,0.021611,0
-0.086822,0.097928,0,0.016819,0.00024545,-0.0037167,0.016816,0.021611,0
-0.092675,0.099922,0,0.017751,0.00024808,-0.0040072,0.017748,0.021611,0
-0.09868,0.10184,0,0.018697,0.00025061,-0.0043244,0.018693,0.021611,0
-0.10483,0.10366,0,0.019656,0.00025299,-0.0046693,0.019652,0.021611,0
-0.11113,0.10538,0,0.020628,0.00025519,-0.005043,0.020625,0.021611,0
-0.11758,0.10697,0,0.021366,0.00025715,-0.0054463,0.021611,0.021611,0
-0.12416,0.10841,0,0.021615,0.00025886,-0.0058801,0.022612,0.021611,0
-0.13088,0.10969,0,0.021615,0.00026027,-0.0063452,0.023627,0.021611,0
-0.13772,0.11076,0,0.021615,0.00026135,-0.006842,0.024656,0.021611,0
-0.14467,0.11161,0,0.021615,0.00026209,-0.007371,0.0257,0.021611,0
-0.15172,0.11221,0,0.021615,0.00026246,-0.0079319,0.026758,0.021611,0
-0.15886,0.11252,0,0.021615,0.00026243,-0.0085245,0.027832,0.021611,0
-0.16607,0.1125,0,0.021615,0.000262,-0.0091477,0.028921,0.021611,0
-0.17333,0.11213,0,0.021615,0.00026117,-0.0098001,0.030026,0.021611,0
-0.18063,0.11137,0,0.021615,0.00025992,-0.01048,0.031146,0.021611,0
-0.18793,0.11018,0,0.021615,0.00025827,-0.011184,0.032282,0.021611,0
-0.19521,0.10852,0,0.021615,0.00025626,-0.01191,0.033435,0.021611,0
-0.20244,0.10636,0,0.021615,0.00025392,-0.012653,0.034604,0.021611,0
-0.20959,0.10366,0,0.021615,0.00025133,-0.013409,0.035789,0.021611,0
-0.21662,0.10039,0,0.021615,0.00024857,-0.014172,0.036992,0.021611,0
-0.22351,0.096514,0,0.021615,0.00024576,-0.014936,0.038211,0.021611,0
-0.23021,0.092003,0,0.021615,0.00024304,-0.015695,0.039448,0.021611,0
-0.23669,0.086837,0,0.021615,0.00024056,-0.016439,0.040703,0.021611,0
-0.24289,0.081,0,0.021615,0.00023847,-0.017161,0.041975,0.021611,0
-0.2488,0.074485,0,0.021615,0.0002369,-0.017849,0.043266,0.021611,0
-0.25436,0.067295,0,0.021615,0.00023597,-0.018492,0.044575,0.021611,0
-0.25954,0.059441,0,0.021615,0.00023573,-0.019077,0.045903,0.021611,0
-0.26429,0.050942,0,0.021615,0.00023623,-0.019588,0.047249,0.021611,0
-0.26856,0.041825,0,0.021615,0.00023748,-0.020009,0.048615,0.021611,0
-0.27229,0.032159,0,0.021615,0.0002395,-0.02032,0.05,0.021611,0
-0.00011962,0.0071508,0,0,4.09e-07,0.00088318,0,0.022612,0
-0.00062804,0.013532,0,0.00069505,1.8707e-06,0.0008126,0.00069259,0.022612,0
-0.0021079,0.02548,0,0.0013975,5.9074e-06,0.00067048,0.001395,0.022612,0
-0.0044016,0.035827,0,0.00211,1.1998e-05,0.00052921,0.0021075,0.022612,0
-0.0073116,0.044677,0,0.0028327,1.9974e-05,0.00038445,0.0028301,0.022612,0
-0.010689,0.052206,0,0.0035656,2.9947e-05,0.00022293,0.003563,0.022612,0
-0.014422,0.058619,0,0.004309,4.2141e-05,3.4662e-05,0.0043064,0.022612,0
-0.018425,0.064114,0,0.005063,5.6758e-05,-0.00018644,0.0050603,0.022612,0
-0.022636,0.068869,0,0.0058277,7.3937e-05,-0.00044384,0.005825,0.022612,0
-0.027007,0.073031,0,0.0066033,9.3773e-05,-0.00073947,0.0066005,0.022612,0
-0.031506,0.076717,0,0.00739,0.00011637,-0.0010753,0.0073872,0.022612,0
-0.036115,0.080016,0,0.0081878,0.00014191,-0.001455,0.008185,0.022612,0
-0.04083,0.082997,0,0.0089971,0.00017043,-0.001882,0.0089942,0.022612,0
-0.045628,0.08571,0,0.0098178,0.00020186,-0.0023256,0.0098149,0.022612,0
-0.050485,0.088223,0,0.01065,0.00022635,-0.0026961,0.010647,0.022612,0
-0.055442,0.090629,0,0.011495,0.00023524,-0.0029373,0.011492,0.022612,0
-0.060532,0.092994,0,0.012351,0.00023692,-0.0031045,0.012348,0.022612,0
-0.065739,0.095327,0,0.013219,0.00023869,-0.0032772,0.013216,0.022612,0
-0.071067,0.097622,0,0.0141,0.00024077,-0.0034811,0.014097,0.022612,0
-0.076532,0.099871,0,0.014994,0.00024315,-0.0037143,0.014991,0.022612,0
-0.08214,0.10207,0,0.0159,0.00024566,-0.0039746,0.015897,0.022612,0
-0.087895,0.1042,0,0.016819,0.00024818,-0.0042618,0.016816,0.022612,0
-0.0938,0.10627,0,0.017751,0.00025067,-0.0045769,0.017748,0.022612,0
-0.099854,0.10825,0,0.018697,0.00025305,-0.0049206,0.018693,0.022612,0
-0.10606,0.11014,0,0.019656,0.00025529,-0.0052941,0.019652,0.022612,0
-0.11241,0.11192,0,0.020628,0.00025733,-0.0056984,0.020625,0.022612,0
-0.1189,0.11356,0,0.021615,0.00025915,-0.0061346,0.021611,0.022612,0
-0.12553,0.11504,0,0.022364,0.00026071,-0.0066036,0.022612,0.022612,0
-0.13229,0.11635,0,0.022615,0.00026197,-0.0071062,0.023627,0.022612,0
-0.13917,0.11744,0,0.022615,0.00026291,-0.0076432,0.024656,0.022612,0
-0.14617,0.1183,0,0.022615,0.0002635,-0.0082147,0.0257,0.022612,0
-0.15327,0.11889,0,0.022615,0.00026373,-0.0088207,0.026758,0.022612,0
